concepto,narrativa
730757006,730757006 tiene sinónimo tejido óseo de hueso sesamoideo de muñeca [como un todo] 730757006 es de tipo Class 730757006 tiene término preferido tejido óseo de hueso sesamoideo de muñeca [como un todo] (estructura corporal) 730757006 es una subclase de 427534002 730757006 tiene sinónimo tejido óseo de hueso sesamoideo de muñeca [como un todo] (estructura corporal) 730757006 es de tipo Estructura_corporal 730757006 tiene código 730757006 730757006 pertenece a la terminología snomed
360539006,360539006 es de tipo Estructura_corporal 360539006 tiene sinónimo estructura de rama craneal de arteria vertebral 360539006 es una subclase de 360535000 360539006 tiene sinónimo estructura de rama craneal de arteria vertebral (estructura corporal) 360539006 tiene código 360539006 360539006 tiene sinónimo rama craneal de arteria vertebral (estructura corporal) 360539006 es de tipo Class 360539006 tiene término preferido estructura de rama craneal de arteria vertebral (estructura corporal) 360539006 tiene sinónimo rama craneal de la arteria vertebral 360539006 tiene sinónimo rama craneal de arteria vertebral 360539006 pertenece a la terminología snomed 360539006 tiene término preferido rama craneal de arteria vertebral (estructura corporal) 360539006 tiene sinónimo rama craneal de la arteria vertebral (estructura corporal) 360539006 es una subclase de 47990007 360539006 es una subclase de 421371008 360539006 tiene término preferido rama craneal de la arteria vertebral (estructura corporal)
714331005,714331005 es de tipo Class 714331005 tiene sinónimo estructura de músculo que actúa sobre articulación de miembro superior (estructura corporal) 714331005 tiene código 714331005 714331005 pertenece a la terminología snomed 714331005 tiene término preferido estructura de músculo que actúa sobre articulación de miembro superior (estructura corporal) 714331005 es de tipo Estructura_corporal 714331005 es una subclase de 714329001 714331005 tiene sinónimo estructura de músculo que actúa sobre articulación de miembro superior 714331005 es una subclase de 30608006
1268616000,1268616000 pertenece a la terminología snomed 1268616000 tiene sinónimo nervio nasopalatino [como un todo] (estructura corporal) 1268616000 es una subclase de 729277000 1268616000 tiene término preferido nervio nasopalatino [como un todo] (estructura corporal) 1268616000 tiene sinónimo nervio nasopalatino [como un todo] 1268616000 es una subclase de 1268614002 1268616000 es de tipo Class 1268616000 tiene código 1268616000 1268616000 es de tipo Estructura_corporal
103612001,103612001 pertenece a la terminología snomed 103612001 es una subclase de 13924000 103612001 tiene código 103612001 103612001 es de tipo Class 103612001 es de tipo Estructura_corporal 103612001 tiene término preferido herida penetrante (anomalía morfológica)
735388009,735388009 tiene término preferido estructura de tejido conjuntivo fibroso de tuberosidad maxilar (estructura corporal) 735388009 es de tipo Estructura_corporal 735388009 pertenece a la terminología snomed 735388009 tiene sinónimo estructura de tejido conjuntivo fibroso de tuberosidad maxilar 735388009 es de tipo Class 735388009 es una subclase de 363130003 735388009 tiene sinónimo estructura de tejido conjuntivo fibroso de tuberosidad maxilar (estructura corporal) 735388009 tiene código 735388009 735388009 es una subclase de 41151001
11615002,11615002 es una subclase de 178104002 11615002 es de tipo Class 11615002 pertenece a la terminología snomed 11615002 tiene sinónimo fascia bucofaríngea 11615002 tiene código 11615002 11615002 es una subclase de 276163003 11615002 es de tipo Estructura_corporal 11615002 tiene sinónimo fascia bucofaríngea [como un todo] (estructura corporal) 11615002 tiene sinónimo fascia bucofaríngea [como un todo] 11615002 tiene término preferido fascia bucofaríngea [como un todo] (estructura corporal)
727804007,727804007 tiene código 727804007 727804007 tiene sinónimo asta posterior de menisco interno [como un todo] 727804007 es una subclase de 182448002 727804007 tiene sinónimo asta posterior de menisco interno [como un todo] (estructura corporal) 727804007 tiene término preferido asta posterior de menisco interno [como un todo] (estructura corporal) 727804007 es de tipo Class 727804007 pertenece a la terminología snomed 727804007 es de tipo Estructura_corporal
725253001,725253001 tiene término preferido población de todos los espermatozoides con colas rotas en una porción de líquido (estructura corporal) 725253001 tiene sinónimo población de todos los espermatozoides con colas rotas en una porción de líquido (estructura corporal) 725253001 es de tipo Class 725253001 pertenece a la terminología snomed 725253001 es de tipo Estructura_corporal 725253001 tiene sinónimo población de todos los espermatozoides con colas rotas en una porción de líquido 725253001 es una subclase de 702948002 725253001 tiene código 725253001
261150009,261150009 tiene término preferido región paraumbilical (estructura corporal) 261150009 es una subclase de 90290004 261150009 tiene código 261150009 261150009 es de tipo Class 261150009 es de tipo Estructura_corporal 261150009 pertenece a la terminología snomed
724253008,724253008 tiene sinónimo blasto CD135+ 724253008 tiene término preferido blasto positivo para antígeno CD135 (célula) 724253008 es de tipo Class 724253008 tiene código 724253008 724253008 tiene sinónimo blasto positivo para antígeno CD135 724253008 pertenece a la terminología snomed 724253008 es de tipo Estructura_corporal 724253008 tiene sinónimo blasto positivo para antígeno CD135 (célula) 724253008 es una subclase de 312256009
40810008,40810008 tiene sinónimo estructura del lumen ileal (estructura corporal) 40810008 es de tipo Estructura_corporal 40810008 es una subclase de 61129002 40810008 tiene sinónimo estructura del lumen ileal 40810008 tiene término preferido estructura del lumen ileal (estructura corporal) 40810008 tiene sinónimo lumen ileal 40810008 es una subclase de 34516001 40810008 pertenece a la terminología snomed 40810008 es de tipo Class 40810008 tiene sinónimo luz del íleon 40810008 tiene código 40810008
123852005,123852005 es de tipo Class 123852005 tiene sinónimo subregión de la cabeza [como un todo] 123852005 tiene sinónimo región de la cabeza 123852005 tiene código 123852005 123852005 pertenece a la terminología snomed 123852005 tiene sinónimo región de la cabeza (estructura corporal) 123852005 es una subclase de 406121007 123852005 tiene sinónimo subregión de la cabeza [como un todo] (estructura corporal) 123852005 tiene término preferido subregión de la cabeza [como un todo] (estructura corporal) 123852005 es una subclase de 243928005 123852005 es de tipo Estructura_corporal 123852005 tiene término preferido región de la cabeza (estructura corporal) 123852005 es una subclase de 123850002
729438000,729438000 es de tipo Estructura_corporal 729438000 pertenece a la terminología snomed 729438000 tiene código 729438000 729438000 tiene sinónimo tejido areolar subcutáneo de párpado [como un todo] (estructura corporal) 729438000 tiene sinónimo tejido areolar subcutáneo de párpado [como un todo] 729438000 es una subclase de 280564003 729438000 tiene término preferido tejido areolar subcutáneo de párpado [como un todo] (estructura corporal) 729438000 es de tipo Class
54735007,54735007 es una subclase de 699698002 54735007 tiene sinónimo estructura ósea del sacro 54735007 es una subclase de 51282000 54735007 es una subclase de 297169002 54735007 es una subclase de 118645006 54735007 tiene término preferido estructura ósea del sacro (estructura corporal) 54735007 es de tipo Class 54735007 tiene sinónimo estructura ósea del sacro (estructura corporal) 54735007 tiene código 54735007 54735007 tiene sinónimo hueso sacro 54735007 es una subclase de 897009005 54735007 es una subclase de 420769004 54735007 pertenece a la terminología snomed 54735007 es de tipo Estructura_corporal
39365008,39365008 es de tipo Estructura_corporal 39365008 es una subclase de 3138006 39365008 tiene sinónimo tejido osteoide 39365008 pertenece a la terminología snomed 39365008 tiene término preferido tejido osteoide (estructura corporal) 39365008 tiene sinónimo estructura de tejido osteoide (estructura corporal) 39365008 tiene sinónimo tejido osteoide (estructura corporal) 39365008 es de tipo Class 39365008 tiene sinónimo estructura de tejido osteoide 39365008 tiene término preferido estructura de tejido osteoide (estructura corporal) 39365008 tiene código 39365008
165664003,165664003 es de tipo Estructura_corporal 165664003 es una subclase de 317570004 165664003 pertenece a la terminología snomed 165664003 tiene código 165664003 165664003 tiene sinónimo apófisis articular de vértebra cervical [como un todo] 165664003 tiene término preferido apófisis articular de vértebra cervical [como un todo] (estructura corporal) 165664003 tiene sinónimo apófisis articular de vértebra cervical 165664003 es una subclase de 15515004 165664003 es de tipo Class 165664003 tiene sinónimo apófisis articular de vértebra cervical [como un todo] (estructura corporal)
721907008,721907008 tiene sinónimo estructura de músculo esquelético de pared anterior del tórax (estructura corporal) 721907008 tiene término preferido estructura de músculo esquelético de pared anterior del tórax (estructura corporal) 721907008 es una subclase de 372074006 721907008 es de tipo Estructura_corporal 721907008 tiene código 721907008 721907008 pertenece a la terminología snomed 721907008 es de tipo Class 721907008 tiene sinónimo estructura de músculo esquelético de pared anterior del tórax
360622004,360622004 es una subclase de 360612005 360622004 es de tipo Class 360622004 pertenece a la terminología snomed 360622004 tiene término preferido vena tiroidea inferior y sus tributarias (estructura corporal) 360622004 es de tipo Estructura_corporal 360622004 tiene código 360622004
729978004,729978004 tiene código 729978004 729978004 es de tipo Class 729978004 es una subclase de 312742006 729978004 pertenece a la terminología snomed 729978004 tiene término preferido cavidad del humor vítreo y retina [como un todo] (estructura corporal) 729978004 es de tipo Estructura_corporal 729978004 tiene sinónimo cavidad del humor vítreo y retina [como un todo] 729978004 tiene sinónimo cavidad del humor vítreo y retina [como un todo] (estructura corporal)
781060004,781060004 tiene sinónimo estructura de la bolsa serosa de la articulación escapulotorácica 781060004 tiene código 781060004 781060004 es una subclase de 764402008 781060004 pertenece a la terminología snomed 781060004 tiene sinónimo estructura de la bolsa serosa de la articulación escapulotorácica (estructura corporal) 781060004 es de tipo Class 781060004 tiene término preferido estructura de la bolsa serosa de la articulación escapulotorácica (estructura corporal) 781060004 es una subclase de 762211005 781060004 es de tipo Estructura_corporal 781060004 es una subclase de 761956008
68878000,68878000 tiene sinónimo nódulo linfático del agujero omental 68878000 pertenece a la terminología snomed 68878000 tiene sinónimo estructura de ganglio linfático del agujero epiploico 68878000 tiene término preferido estructura de ganglio linfático del agujero epiploico (estructura corporal) 68878000 es una subclase de 818991007 68878000 tiene sinónimo estructura de ganglio linfático del agujero epiploico (estructura corporal) 68878000 es de tipo Class 68878000 tiene sinónimo nódulo linfático del agujero epiploico 68878000 es una subclase de 819001005 68878000 tiene sinónimo ganglio linfático del agujero epiploico 68878000 tiene código 68878000 68878000 es de tipo Estructura_corporal
143723007,143723007 tiene término preferido cripta amigdalina [como un todo] (estructura corporal) 143723007 tiene sinónimo cripta amigdalina 143723007 tiene término preferido cripta tonsilar [como un todo] (estructura corporal) 143723007 es de tipo Estructura_corporal 143723007 tiene sinónimo cripta amigdalina [como un todo] 143723007 es una subclase de 82747007 143723007 tiene sinónimo cripta tonsilar [como un todo] 143723007 pertenece a la terminología snomed 143723007 tiene sinónimo cripta tonsilar [como un todo] (estructura corporal) 143723007 es de tipo Class 143723007 tiene sinónimo cripta amigdalina [como un todo] (estructura corporal) 143723007 tiene código 143723007 143723007 tiene sinónimo cripta tonsilar
